"timeframe","Geo2010","TotPop","geo2010_nf","start_date","end_date","PctPopUnder18Years","PctPop65andOverYears","PctForeignBorn","PctBlackNonHispBridge","PctWhiteNonHispBridge","PctHisp","PctAsianPINonHispBridge","PctFamiliesOwnChildrenFH","PctPopUnder18Years_m","PctPop65andOverYears_m","PctForeignBorn_m","PctBlackNonHispBridge_m","PctWhiteNonHispBridge_m","PctHisp_m","PctAPINonHispBridge_m","PctFamiliesOwnChildFH_m","PctChgTotPop","PctChgPopUnder18Years","PctChgPop65andOverYear","ucounty","indc"
2000,"MD Tract 033 8074.05",".",24033807405,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.2,24,8.3,"Prince George's",0
2000,"MD Tract 033 8074.07",".",24033807407,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.0,19,56,"Prince George's",0
2000,"MD Tract 033 8074.08",".",24033807408,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.0,30,51,"Prince George's",0
2000,"MD Tract 033 8074.09",".",24033807409,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",14,13,29,"Prince George's",0
2000,"MD Tract 033 8074.10",".",24033807410,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",14,13,29,"Prince George's",0
2000,"VA Tract 013 1001",".",51013100100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.1,30,-22,"Arlington",0
2000,"VA Tract 013 1002",".",51013100200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.2,32,-16,"Arlington",0
2000,"VA Tract 013 1003",".",51013100300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.6,38,-7.4,"Arlington",0
2000,"VA Tract 013 1004",".",51013100400,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.6,29,-15,"Arlington",0
2000,"VA Tract 013 1005",".",51013100500,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.3,11,-15,"Arlington",0
2000,"VA Tract 013 1006",".",51013100600,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",10,42,-22,"Arlington",0
2000,"VA Tract 013 1007",".",51013100700,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.1,13,-20,"Arlington",0
2000,"VA Tract 013 1008",".",51013100800,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.8,0.0,6.6,"Arlington",0
2000,"VA Tract 013 1009",".",51013100900,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.1,24,-30,"Arlington",0
2000,"VA Tract 013 1010",".",51013101000,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.6,21,-31,"Arlington",0
2000,"VA Tract 013 1011",".",51013101100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.0,9.9,-24,"Arlington",0
2000,"VA Tract 013 1012",".",51013101200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.8,6.2,40,"Arlington",0
2000,"VA Tract 013 1013",".",51013101300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.2,8.1,-21,"Arlington",0
2000,"VA Tract 013 1014.01",".",51013101401,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",79,14,106,"Arlington",0
2000,"VA Tract 013 1014.02",".",51013101402,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",89,16,129,"Arlington",0
2000,"VA Tract 013 1014.03",".",51013101403,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",89,16,129,"Arlington",0
2000,"VA Tract 013 1014.04",".",51013101404,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",89,16,129,"Arlington",0
2000,"VA Tract 013 1015",".",51013101500,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.5,15,-20,"Arlington",0
2000,"VA Tract 013 1016.01",".",51013101601,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",14,-26,-4.4,"Arlington",0
2000,"VA Tract 013 1016.02",".",51013101602,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",14,-26,-4.4,"Arlington",0
2000,"VA Tract 013 1016.03",".",51013101603,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",14,-26,-4.4,"Arlington",0
2000,"VA Tract 013 1017.01",".",51013101701,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,4.4,5.8,"Arlington",0
2000,"VA Tract 013 1017.02",".",51013101702,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,4.4,5.8,"Arlington",0
2000,"VA Tract 013 1017.03",".",51013101703,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,4.4,5.8,"Arlington",0
2000,"VA Tract 013 1018.01",".",51013101801,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",30,3.9,-19,"Arlington",0
2000,"VA Tract 013 1018.02",".",51013101802,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",30,3.9,-19,"Arlington",0
2000,"VA Tract 013 1018.03",".",51013101803,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",30,3.9,-19,"Arlington",0
2000,"VA Tract 013 1019",".",51013101900,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.4,-16,-36,"Arlington",0
2000,"VA Tract 013 1020.01",".",51013102001,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",17,18,4.5,"Arlington",0
2000,"VA Tract 013 1020.02",".",51013102002,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",17,18,4.5,"Arlington",0
2000,"VA Tract 013 1020.03",".",51013102003,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",17,18,4.5,"Arlington",0
2000,"VA Tract 013 1021",".",51013102100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.1,3.2,-3.2,"Arlington",0
2000,"VA Tract 013 1022",".",51013102200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",16,38,-23,"Arlington",0
2000,"VA Tract 013 1023.01",".",51013102301,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",13,39,-17,"Arlington",0
2000,"VA Tract 013 1023.02",".",51013102302,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",13,39,-17,"Arlington",0
2000,"VA Tract 013 1024",".",51013102400,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.4,12,-23,"Arlington",0
2000,"VA Tract 013 1025",".",51013102500,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",23,44,-32,"Arlington",0
2000,"VA Tract 013 1026",".",51013102600,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",29,51,-27,"Arlington",0
2000,"VA Tract 013 1027.01",".",51013102701,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",30,64,-62,"Arlington",0
2000,"VA Tract 013 1027.02",".",51013102702,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",30,64,-62,"Arlington",0
2000,"VA Tract 013 1028.01",".",51013102801,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",17,51,-4.2,"Arlington",0
2000,"VA Tract 013 1028.02",".",51013102802,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",17,51,-4.2,"Arlington",0
2000,"VA Tract 013 1029.01",".",51013102901,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",9.4,24,-35,"Arlington",0
2000,"VA Tract 013 1029.02",".",51013102902,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",9.4,24,-35,"Arlington",0
2000,"VA Tract 013 1030",".",51013103000,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-7.0,-7.7,19,"Arlington",0
2000,"VA Tract 013 1031",".",51013103100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.9,12,-13,"Arlington",0
2000,"VA Tract 013 1032",".",51013103200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.5,11,-34,"Arlington",0
2000,"VA Tract 013 1033",".",51013103300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.8,0.9,-11,"Arlington",0
2000,"VA Tract 013 1034.01",".",51013103401,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-10,9.3,".","Arlington",0
2000,"VA Tract 013 1034.02",".",51013103402,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-5.8,-42,1.7,"Arlington",0
2000,"VA Tract 013 1035.01",".",51013103501,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.6,-13,6.0,"Arlington",0
2000,"VA Tract 013 1035.02",".",51013103502,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.6,-18,7.3,"Arlington",0
2000,"VA Tract 013 1035.03",".",51013103503,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.6,-18,7.3,"Arlington",0
2000,"VA Tract 013 1036.01",".",51013103601,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.1,-5.1,-25,"Arlington",0
2000,"VA Tract 013 1036.02",".",51013103602,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.1,-5.1,-25,"Arlington",0
2000,"VA Tract 013 1037",".",51013103700,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",11,27,-24,"Arlington",0
2000,"VA Tract 013 1038",".",51013103800,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-12,1.6,-33,"Arlington",0
2000,"VA Tract 043 101",".",51043010100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",8.3,6.0,31,"Clarke",0
2000,"VA Tract 043 102",".",51043010200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.1,0.4,0.5,"Clarke",0
2000,"VA Tract 043 103",".",51043010300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.3,17,-26,"Clarke",0
2000,"VA Tract 047 9301.01",".",51047930101,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",29,22,45,"Culpeper",0
2000,"VA Tract 047 9301.02",".",51047930102,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",29,22,45,"Culpeper",0
2000,"VA Tract 047 9302.01",".",51047930201,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,7.6,23,"Culpeper",0
2000,"VA Tract 047 9302.02",".",51047930202,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,7.6,23,"Culpeper",0
2000,"VA Tract 047 9303",".",51047930300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",21,29,7.7,"Culpeper",0
2000,"VA Tract 047 9304",".",51047930400,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.2,2.3,-3.3,"Culpeper",0
2000,"VA Tract 047 9305.01",".",51047930501,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",37,28,25,"Culpeper",0
2000,"VA Tract 047 9305.02",".",51047930502,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",37,28,25,"Culpeper",0
2000,"VA Tract 059 4151",".",51059415100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-0.8,5.2,-3.9,"Fairfax",0
2000,"VA Tract 059 4152",".",51059415200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.2,9.6,-6.6,"Fairfax",0
2000,"VA Tract 059 4153",".",51059415300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.8,14,15,"Fairfax",0
2000,"VA Tract 059 4154.01",".",51059415401,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.5,7.5,44,"Fairfax",0
2000,"VA Tract 059 4154.02",".",51059415402,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.5,7.5,44,"Fairfax",0
2000,"VA Tract 059 4155",".",51059415500,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",1.7,30,-0.3,"Fairfax",0
2000,"VA Tract 059 4156",".",51059415600,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",3.8,15,4.3,"Fairfax",0
2000,"VA Tract 059 4157",".",51059415700,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.1,34,9.5,"Fairfax",0
2000,"VA Tract 059 4158",".",51059415800,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.0,10,33,"Fairfax",0
2000,"VA Tract 059 4159",".",51059415900,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-1.9,9.8,57,"Fairfax",0
2000,"VA Tract 059 4160",".",51059416000,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",10,26,9.6,"Fairfax",0
2000,"VA Tract 059 4161",".",51059416100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-7.7,-0.7,28,"Fairfax",0
2000,"VA Tract 059 4162",".",51059416200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-25,1.4,23,"Fairfax",0
2000,"VA Tract 059 4163",".",51059416300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-4.2,-18,54,"Fairfax",0
2000,"VA Tract 059 4201",".",51059420100,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.8,16,34,"Fairfax",0
2000,"VA Tract 059 4202.01",".",51059420201,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",37,38,55,"Fairfax",0
2000,"VA Tract 059 4202.02",".",51059420202,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",37,38,55,"Fairfax",0
2000,"VA Tract 059 4202.03",".",51059420203,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",34,36,50,"Fairfax",0
2000,"VA Tract 059 4203",".",51059420300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.7,27,21,"Fairfax",0
2000,"VA Tract 059 4204",".",51059420400,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.5,45,59,"Fairfax",0
2000,"VA Tract 059 4205.01",".",51059420501,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",16,57,87,"Fairfax",0
2000,"VA Tract 059 4205.02",".",51059420502,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",16,57,87,"Fairfax",0
2000,"VA Tract 059 4205.03",".",51059420503,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",16,57,87,"Fairfax",0
2000,"VA Tract 059 4206",".",51059420600,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",7.4,6.3,36,"Fairfax",0
2000,"VA Tract 059 4207",".",51059420700,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-5.9,-6.0,36,"Fairfax",0
2000,"VA Tract 059 4208",".",51059420800,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",2.2,20,42,"Fairfax",0
2000,"VA Tract 059 4210.01",".",51059421001,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",81,92,96,"Fairfax",0
2000,"VA Tract 059 4210.02",".",51059421002,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",77,85,81,"Fairfax",0
2000,"VA Tract 059 4211.01",".",51059421101,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",90,109,234,"Fairfax",0
2000,"VA Tract 059 4211.02",".",51059421102,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",90,109,234,"Fairfax",0
2000,"VA Tract 059 4211.03",".",51059421103,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",90,109,234,"Fairfax",0
2000,"VA Tract 059 4212",".",51059421200,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-5.3,21,101,"Fairfax",0
2000,"VA Tract 059 4213",".",51059421300,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-3.0,-11,196,"Fairfax",0
2000,"VA Tract 059 4214",".",51059421400,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",15,21,-11,"Fairfax",0
2000,"VA Tract 059 4215",".",51059421500,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",12,16,29,"Fairfax",0
2000,"VA Tract 059 4216",".",51059421600,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",11,21,101,"Fairfax",0
2000,"VA Tract 059 4217.01",".",51059421701,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",6.3,11,76,"Fairfax",0
2000,"VA Tract 059 4217.02",".",51059421702,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",5.6,9.4,80,"Fairfax",0
2000,"VA Tract 059 4218",".",51059421800,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",0.9,1.7,27,"Fairfax",0
2000,"VA Tract 059 4219",".",51059421900,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",4.1,3.0,61,"Fairfax",0
2000,"VA Tract 059 4220",".",51059422000,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",22,34,61,"Fairfax",0
2000,"VA Tract 059 4221.01",".",51059422101,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",52,58,97,"Fairfax",0
2000,"VA Tract 059 4221.02",".",51059422102,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",52,58,97,"Fairfax",0
2000,"VA Tract 059 4222.01",".",51059422201,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-52,4.9,1592,"Fairfax",0
2000,"VA Tract 059 4222.02",".",51059422202,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.3,56,117,"Fairfax",0
2000,"VA Tract 059 4223.01",".",51059422301,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",95,148,135,"Fairfax",0
2000,"VA Tract 059 4223.02",".",51059422302,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",95,148,135,"Fairfax",0
2000,"VA Tract 059 4224.01",".",51059422401,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",62,89,62,"Fairfax",0
2000,"VA Tract 059 4224.02",".",51059422402,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",62,89,62,"Fairfax",0
2000,"VA Tract 059 4224.03",".",51059422403,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",62,89,62,"Fairfax",0
2000,"VA Tract 059 4301.01",".",51059430101,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-3.2,-4.2,83,"Fairfax",0
2000,"VA Tract 059 4301.02",".",51059430102,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-3.2,-4.2,83,"Fairfax",0
2000,"VA Tract 059 4302.01",".",51059430201,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.5,-7.6,119,"Fairfax",0
2000,"VA Tract 059 4302.02",".",51059430202,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.3,-8.1,126,"Fairfax",0
2000,"VA Tract 059 4302.03",".",51059430203,"01JAN1990","31DEC2000",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",".",-2.3,-8.1,126,"Fairfax",0
